,movie_id,movie_title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_ratings_test,average_ratings_test,n_ratings_train,average_ratings_train,ordered_id
2522,2606,Idle Hands (1999),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,95,2.7842105263157895,967,2.6902792140641156,4483
2523,2607,Get Real (1998),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,39,3.6538461538461537,306,3.8284313725490198,5744
2524,2608,Heaven (1998),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3.125,22,3.0,7616
2525,2609,"King of Masks, The (Bian Lian) (1996)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,4.051724137931035,263,3.96958174904943,3886
2526,2610,Three Seasons (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,3.8676470588235294,232,3.8448275862068964,6615
2527,2611,"Winslow Boy, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,3.9466666666666668,702,3.83974358974359,3027
2528,2612,Mildred Pierce (1945),Drama|Film-Noir,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,62,3.967741935483871,545,4.003669724770642,3890
2529,2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,75,3.046666666666667,816,3.0379901960784315,3802
2530,2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,1.825,156,1.9070512820512822,2546
2531,2615,My Science Project (1985),Adventure|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,2.9655172413793105,595,2.9445378151260506,3173
2532,2616,Dick Tracy (1990),Action|Crime,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,327,2.729357798165138,2882,2.707147814018043,723
2533,2617,"Mummy, The (1999)",Action|Adventure|Fantasy|Horror|Thriller,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,871,3.1607347876004592,8077,3.161507985638232,1394
2534,2618,"Castle, The (1997)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3.9344262295081966,604,3.7897350993377485,4408
2535,2619,Mascara (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,9,1.8333333333333333,6447
2536,2620,This Is My Father (1998),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20,3.5,138,3.532608695652174,5071
2537,2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,3.5606060606060606,236,3.5233050847457625,3896
2538,2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,223,3.403587443946188,1891,3.2921734531993656,107
2539,2623,Trippin' (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,25,2.28,9810
2540,2624,After Life (Wandafuru raifu) (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,4.075757575757576,397,3.974811083123426,3373
2541,2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,35,2.6285714285714286,352,3.0142045454545454,5172
2542,2626,Edge of Seventeen (1998),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,19,3.8421052631578947,131,3.4923664122137406,3623
2543,2627,Endurance (1999),Documentary|Drama,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2.75,71,3.640845070422535,6088
2544,2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1593,3.1079723791588196,14151,3.098508939297576,1291
2545,2629,"Love Letter, The (1999)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,59,2.5254237288135593,535,2.7327102803738317,1214
2546,2630,Besieged (a.k.a. L' Assedio) (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,3.8260869565217392,223,3.4506726457399104,3470
2547,2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1.5,23,1.7173913043478262,8856
2548,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama|Mystery,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,4.222222222222222,54,3.4074074074074074,3724
2549,2633,"Mummy, The (1932)",Horror|Romance,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,94,3.4308510638297873,891,3.345117845117845,202
2550,2634,"Mummy, The (1959)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,3.034090909090909,329,3.1382978723404253,4314
2551,2635,"Mummy's Curse, The (1944)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2.590909090909091,102,3.176470588235294,6519
2552,2636,"Mummy's Ghost, The (1944)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2.0,42,2.5833333333333335,7165
2553,2637,"Mummy's Hand, The (1940)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1.875,86,2.796511627906977,8290
2554,2638,"Mummy's Tomb, The (1942)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,3.076923076923077,88,2.7045454545454546,5423
2555,2639,Mommie Dearest (1981),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,3.1911764705882355,676,3.19008875739645,4888
2556,2640,Superman (1978),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,896,3.3521205357142856,8047,3.3915123648564682,761
2557,2641,Superman II (1980),Action|Adventure|Fantasy|Sci-Fi,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,456,3.1535087719298245,3889,3.1166109539727436,228
2558,2642,Superman III (1983),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,283,2.374558303886926,2375,2.389473684210526,1828
2559,2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,202,1.995049504950495,1741,1.9646754738655945,2624
2560,2644,Dracula (1931),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,3.8739495798319328,1025,3.766341463414634,1359
2561,2646,House of Dracula (1945),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2.611111111111111,103,2.8106796116504853,4945
2562,2647,House of Frankenstein (1944),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3.3181818181818183,155,3.132258064516129,6568
2563,2648,Frankenstein (1931),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220,3.909090909090909,1630,3.9,2092
2564,2649,Son of Frankenstein (1939),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,3.3333333333333335,205,3.1951219512195124,3759
2565,2650,"Ghost of Frankenstein, The (1942)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2.9,89,2.7247191011235956,4279
2566,2651,Frankenstein Meets the Wolf Man (1943),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,3.1136363636363638,219,2.997716894977169,1024
2567,2652,"Curse of Frankenstein, The (1957)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3.6363636363636362,133,3.045112781954887,8844
2568,2653,Son of Dracula (1943),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,2.6875,113,2.8672566371681416,6193
2569,2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,63,3.5,436,3.604357798165138,4748
2570,2655,Howling II: Your Sister Is a Werewolf (1985),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1.53125,154,1.6818181818181819,4501
2571,2656,Tarantula (1955),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,2.625,196,2.770408163265306,6114
2572,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,760,3.2473684210526317,6723,3.3218057414844564,28
2573,2658,"Flying Saucer, The (1950)",Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,22,2.909090909090909,9035
2574,2659,It Came from Hollywood (1982),Comedy|Documentary,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3.125,148,3.199324324324324,7140
2575,2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,51,3.843137254901961,488,3.728483606557377,3152
2576,2661,It Came from Outer Space (1953),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,3.234375,283,3.2508833922261484,3934
2577,2662,"War of the Worlds, The (1953)",Action|Drama|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,286,3.6818181818181817,2402,3.6767277268942546,1976
2578,2663,It Came from Beneath the Sea (1955),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,3.1578947368421053,126,2.988095238095238,6752
2579,2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,282,3.75354609929078,2343,3.7665386256935554,1332
2580,2665,Earth vs. the Flying Saucers (1956),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,3.282608695652174,191,3.2198952879581153,3497
2581,2666,It Conquered the World (1956),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2.8,55,2.8727272727272726,1306
2582,2667,"Mole People, The (1956)",Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,2.388888888888889,122,2.6024590163934427,6398
2583,2668,Swamp Thing (1982),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,101,2.5594059405940595,798,2.538220551378446,304
2584,2669,Pork Chop Hill (1959),War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,3.5833333333333335,275,3.5290909090909093,2787
2585,2670,"Run Silent, Run Deep (1958)",War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,3.9015151515151514,728,3.90521978021978,1280
2586,2671,Notting Hill (1999),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,712,3.473314606741573,6050,3.463388429752066,71
2587,2672,"Thirteenth Floor, The (1999)",Drama|Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,232,3.3038793103448274,1951,3.208867247565351,4217
2588,2673,Eternity and a Day (Mia aoniotita kai mia mera) (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3.4,43,2.9767441860465116,8170
2589,2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,3.1923076923076925,94,2.627659574468085,6651
2590,2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3.4,55,3.290909090909091,6395
2591,2676,Instinct (1999),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,118,3.114406779661017,1104,3.1118659420289854,2924
2592,2677,Buena Vista Social Club (1999),Documentary|Musical,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,146,3.8801369863013697,1333,3.995873968492123,53
2593,2678,Desert Blue (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.8846153846153846,115,2.9782608695652173,6386
2594,2679,Finding North (1998),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3.0,29,2.689655172413793,7848
2595,2680,Floating (1997),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,16,2.875,10424
2596,2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,31,3.5161290322580645,261,3.4080459770114944,3274
2597,2682,Limbo (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,3.82,460,3.7945652173913045,1182
2598,2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,3.237165582067968,11952,3.2328062248995986,61
2599,2684,Taxman (1999),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3.125,13,2.1923076923076925,7859
2600,2685,"Red Dwarf, The (Nain rouge, Le) (1998)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,37,3.2432432432432434,9348
2601,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,313,3.988817891373802,2830,3.930565371024735,1842
2602,2687,Tarzan (1999),Animation|Children,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,3.4878048780487805,2345,3.47910447761194,780
2603,2688,"General's Daughter, The (1999)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,325,3.223076923076923,3011,3.0694121554300895,2517
2604,2689,Get Bruce (1999),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,2.576923076923077,149,3.2550335570469797,2999
2605,2690,"Ideal Husband, An (1999)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,171,3.675438596491228,1632,3.7549019607843137,2105
2606,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,3.5,255,3.4411764705882355,5274
2607,2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,888,4.055743243243243,8048,4.061319582504971,1178
2608,2693,Trekkies (1997),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122,3.7131147540983607,1003,3.6769690927218344,533
2609,2694,Big Daddy (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446,3.0795964125560538,4213,3.1312603845240923,469
2610,2695,"Boys, The (1998)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.0,47,2.7872340425531914,6793
2611,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3.933333333333333,550,3.7736363636363635,2536
2612,2697,My Son the Fanatic (1997),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,24,3.5,229,3.62882096069869,3379
2613,2698,Zone 39 (1997),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,14,2.142857142857143,9997
2614,2699,Arachnophobia (1990),Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,758,2.7777044854881265,7133,2.8101780457030703,700
2615,2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,964,3.5710580912863072,8685,3.6324697754749566,12
2616,2701,Wild Wild West (1999),Action|Adventure|Comedy|Fantasy|Sci-Fi|Western,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,578,2.241349480968858,5331,2.248827612080285,1119
2617,2702,Summer of Sam (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179,3.17877094972067,1783,3.074032529444756,1910
2618,2703,Broken Vessels (1998),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.8333333333333335,14,2.857142857142857,7980
2619,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,31,3.629032258064516,227,3.4185022026431717,3387
2620,2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3.0,57,3.4298245614035086,5096
2621,2706,American Pie (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,3.3868948247078463,10871,3.384049305491675,1094
2622,2707,Arlington Road (1999),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,374,3.421122994652406,3376,3.4683056872037916,1066
2623,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,3.5135135135135136,305,3.7721311475409838,4019
2624,2709,Muppets From Space (1999),Children|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3.238888888888889,996,3.1029116465863456,4472
2625,2710,"Blair Witch Project, The (1999)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1066,2.8888367729831144,9527,2.896137294006508,415
2626,2711,My Life So Far (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,3.28125,184,3.597826086956522,6189
2627,2712,Eyes Wide Shut (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,846,3.1560283687943262,7292,3.1725178277564456,1046
2628,2713,Lake Placid (1999),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,191,2.5471204188481678,1869,2.5155163188871055,1517
2629,2714,"Wood, The (1999)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,2.823529411764706,329,3.1519756838905777,4044
2630,2715,"Velocity of Gary, The (1998)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2.111111111111111,74,2.2905405405405403,7485
2631,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Fantasy|Sci-Fi,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1536,3.7369791666666665,13917,3.736114105051376,46
2632,2717,Ghostbusters II (1989),Action|Comedy|Fantasy|Horror|Sci-Fi,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,406,2.8830049261083746,3706,2.918915272531031,954
2633,2718,Drop Dead Gorgeous (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172,3.127906976744186,1589,3.153555695405916,3533
2634,2719,"Haunting, The (1999)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,268,2.3843283582089554,2379,2.3764186633039093,2363
2635,2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2.1303317535545023,1795,2.0846796657381614,2073
2636,2721,Trick (1999),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,3.484375,352,3.6264204545454546,2986
2637,2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,360,2.6791666666666667,3367,2.7037422037422036,1140
2638,2723,Mystery Men (1999),Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,409,3.0745721271393642,3969,3.0322499370118416,1055
2639,2724,Runaway Bride (1999),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,404,2.88490099009901,3898,2.8595433555669576,1091
2640,2725,Twin Falls Idaho (1999),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,3.3666666666666667,393,3.589058524173028,2120
2641,2726,"Killing, The (1956)",Crime|Film-Noir,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,107,3.94392523364486,943,4.146871686108166,3830
2642,2727,Killer's Kiss (1955),Film-Noir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,3.5416666666666665,183,3.420765027322404,7900
2643,2728,Spartacus (1960),Action|Drama|Romance|War,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,245,3.8714285714285714,2332,3.8972984562607205,390
2644,2729,Lolita (1962),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,173,3.7369942196531793,1332,3.8573573573573574,1223
2645,2730,Barry Lyndon (1975),Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,114,3.93859649122807,1026,3.7090643274853803,2831
2646,2731,"400 Blows, The (Les Quatre cents coups) (1959)",Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,131,4.206106870229007,1199,4.208090075062552,1937
2647,2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,96,3.9322916666666665,802,3.9738154613466334,1320
2648,2733,Vibes (1988),Adventure|Comedy|Romance,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,2.84,164,2.3445121951219514,3443
2649,2734,"Mosquito Coast, The (1986)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,169,3.4526627218934913,1513,3.3195637805684073,1858
2650,2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,213,3.0492957746478875,2061,2.826783114992722,3101
2651,2736,Brighton Beach Memoirs (1986),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3.4375,840,3.455357142857143,1544
2652,2737,Assassination (1987),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.75,70,2.4642857142857144,5323
2653,2738,Crimes of the Heart (1986),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35,3.414285714285714,306,3.3513071895424837,3636
2654,2739,"Color Purple, The (1985)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,328,3.7469512195121952,2652,3.745475113122172,235
2655,2740,"Kindred, The (1986)",Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.6666666666666667,39,2.1794871794871793,6309
2656,2741,No Mercy (1986),Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29,3.0517241379310347,183,2.80327868852459,2750
2657,2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.3333333333333335,20,2.6,5933
2658,2743,Native Son (1986),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.5,57,3.2719298245614037,8645
2659,2744,Otello (1986),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,3.84,144,3.5520833333333335,4511
2660,2745,"Mission, The (1986)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,143,3.8111888111888113,1214,3.82001647446458,2482
2661,2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,432,3.238425925925926,3948,3.2888804457953396,1180
2662,2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,180,3.2444444444444445,1504,3.216755319148936,2542
2663,2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2.192982456140351,513,2.192982456140351,5746
2664,2749,"Morning After, The (1986)",Drama|Mystery,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,31,3.193548387096774,322,3.170807453416149,4973
2665,2750,Radio Days (1987),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,134,3.656716417910448,1177,3.713678844519966,1649
2666,2751,From the Hip (1987),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.8,188,2.9468085106382977,5866
2667,2752,Outrageous Fortune (1987),Comedy|Mystery,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,64,3.0,543,2.927255985267035,2979
2668,2753,"Bedroom Window, The (1987)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,3.0576923076923075,192,3.2604166666666665,6047
2669,2754,Deadtime Stories (1987),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.0,41,1.975609756097561,6770
2670,2755,Light of Day (1987),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2.8,97,2.479381443298969,2843
2671,2756,Wanted: Dead or Alive (1987),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.3846153846153846,132,2.8446969696969697,8033
2672,2757,Frances (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,3.7551020408163267,423,3.702127659574468,3914
2673,2758,Plenty (1985),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2.7857142857142856,120,3.0,5633
2674,2759,Dick (1999),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,3.3216216216216217,1574,3.2938373570520967,453
2675,2760,"Gambler, The (A Játékos) (1997)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4.0,32,3.296875,8774
2676,2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,369,3.8821138211382116,3813,3.869131917125623,1426
2677,2762,"Sixth Sense, The (1999)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1949,4.1018471010774755,17451,4.109105495387084,112
2678,2763,"Thomas Crown Affair, The (1999)",Action|Mystery,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,668,3.55314371257485,6022,3.494852208568582,854
